card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,account_age,pin_age,card_brand_encoded
1.0,1.0,1,1,15100.0,2001-06-01,2010,0,25,16,1
1.0,0.0,1,2,15110.0,2026-09-01,2024,0,0,2,1
1.0,1.0,1,2,10600.0,2010-09-01,2014,0,16,12,1
2.0,1.0,1,2,8600.0,2005-09-01,2025,0,21,1,2
1.0,1.0,1,2,11100.0,2014-05-01,2014,0,12,12,1
2.0,1.0,1,2,5700.0,2016-12-01,2016,0,10,10,2
2.0,0.0,1,1,12252.0,2002-06-01,2010,0,24,16,2
1.0,0.0,1,1,22420.0,2013-06-01,2013,0,13,13,1
2.0,0.0,1,2,3715.0,2005-10-01,2024,0,21,2,2
2.0,1.0,1,1,67.0,2009-08-01,2025,0,17,1,2
2.0,0.0,1,2,26460.0,2007-07-01,2017,0,19,9,2
2.0,0.0,1,1,12783.0,2009-09-01,2015,0,17,11,2
2.0,1.0,0,2,13600.0,2007-06-01,2007,0,19,19,2
1.0,0.0,0,1,46201.0,2013-10-01,2013,0,13,13,1
2.0,1.0,1,2,7700.0,2010-04-01,2010,0,16,16,2
1.0,0.0,1,2,18937.0,2005-10-01,2010,0,21,16,1
1.0,0.0,1,1,14539.0,2012-06-01,2026,0,14,0,1
1.0,0.0,1,2,21723.0,2011-12-01,2025,0,15,1,1
1.0,0.0,1,1,16858.0,2020-02-01,2020,0,6,6,1
2.0,0.0,0,2,22143.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,61.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,15683.0,2016-11-01,2016,0,10,10,1
2.0,0.0,1,1,10130.0,2001-07-01,2025,0,25,1,2
2.0,1.0,0,1,57.0,2009-11-01,2016,0,17,10,2
2.0,1.0,1,1,3800.0,2010-06-01,2025,0,16,1,2
1.0,1.0,1,2,121.0,2008-07-01,2022,0,18,4,1
1.0,0.0,1,1,13569.0,2006-02-01,2007,0,20,19,1
1.0,0.0,0,1,9550.0,2025-11-01,2018,0,1,8,1
1.0,1.0,1,2,15000.0,2007-08-01,2007,0,19,19,1
2.0,1.0,1,2,106.0,2008-07-01,2022,0,18,4,2
1.0,0.0,1,1,10843.0,2008-03-01,2024,0,18,2,1
2.0,0.0,1,2,12057.0,2014-04-01,2014,0,12,12,2
1.0,1.0,1,2,11100.0,2019-05-01,2019,0,7,7,1
2.0,0.0,1,1,13969.0,2026-07-01,2022,0,0,4,2
1.0,1.0,1,1,7600.0,2003-07-01,2017,0,23,9,1
2.0,0.0,1,1,16711.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,15435.0,2018-12-01,2018,0,8,8,1
1.0,0.0,1,1,9431.0,2015-04-01,2015,0,11,11,1
1.0,0.0,1,2,27687.0,2026-06-01,2007,0,0,19,1
1.0,0.0,0,2,40073.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,22000.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,11037.0,2013-06-01,2013,0,13,13,1
2.0,1.0,1,1,8800.0,2007-10-01,2014,0,19,12,2
1.0,0.0,1,2,8212.0,2010-08-01,2025,0,16,1,1
2.0,0.0,1,2,24270.0,2007-09-01,2022,0,19,4,2
1.0,0.0,0,2,18050.0,2003-03-01,2010,0,23,16,1
1.0,1.0,1,2,21800.0,2010-07-01,2025,0,16,1,0
1.0,1.0,1,1,97.0,2020-02-01,2020,0,6,6,1
1.0,1.0,0,2,21900.0,2011-03-01,2025,0,15,1,0
2.0,1.0,1,2,21400.0,2008-11-01,2025,0,18,1,2
1.0,0.0,0,2,34572.0,2009-10-01,2015,0,17,11,1
1.0,0.0,1,2,19928.0,2009-09-01,2025,0,17,1,1
1.0,0.0,1,1,9902.0,2010-11-01,2026,0,16,0,1
2.0,1.0,1,1,11000.0,2002-02-01,2015,0,24,11,2
1.0,1.0,1,1,6300.0,2010-09-01,2010,0,16,16,1
2.0,0.0,1,1,22474.0,2012-08-01,2026,0,14,0,2
1.0,0.0,1,1,24926.0,2001-08-01,2025,0,25,1,1
1.0,1.0,1,2,77.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,10838.0,2009-12-01,2010,0,17,16,1
1.0,0.0,1,2,100.0,2008-07-01,2022,0,18,4,1
1.0,0.0,1,1,23231.0,2007-10-01,2025,0,19,1,1
2.0,0.0,1,2,17323.0,2005-03-01,2025,0,21,1,2
2.0,1.0,1,2,11800.0,2005-02-01,2018,0,21,8,2
1.0,1.0,1,2,6100.0,2017-07-01,2017,0,9,9,1
1.0,0.0,1,1,18241.0,2016-04-01,2016,0,10,10,1
2.0,1.0,0,2,100.0,2026-05-01,2010,0,0,16,2
1.0,1.0,1,2,12700.0,2007-11-01,2010,0,19,16,1
2.0,1.0,1,3,4600.0,2008-04-01,2010,0,18,16,2
1.0,0.0,1,1,16417.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,5700.0,2012-03-01,2026,0,14,0,1
2.0,1.0,1,1,11800.0,2011-12-01,2025,0,15,1,2
2.0,1.0,1,2,20700.0,2007-02-01,2007,0,19,19,2
1.0,0.0,1,2,17587.0,2016-02-01,2016,0,10,10,1
2.0,0.0,1,2,27727.0,2003-12-01,2024,0,23,2,2
1.0,0.0,1,1,21727.0,2008-11-01,2022,0,18,4,1
2.0,1.0,1,1,13900.0,2010-12-01,2010,0,16,16,2
1.0,1.0,1,2,10300.0,2019-07-01,2019,0,7,7,1
1.0,1.0,1,2,5000.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,1,59.0,2011-08-01,2025,0,15,1,2
2.0,1.0,1,1,11800.0,2026-02-01,2013,0,0,13,2
1.0,1.0,1,2,74.0,2012-03-01,2026,0,14,0,1
1.0,0.0,1,1,13168.0,2001-08-01,2007,0,25,19,1
1.0,0.0,1,1,12431.0,2005-04-01,2007,0,21,19,1
1.0,0.0,1,2,21478.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,4583.0,2006-09-01,2015,0,20,11,1
2.0,1.0,1,1,11.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,5800.0,2007-10-01,2013,0,19,13,2
1.0,0.0,0,1,7581.0,2005-07-01,2014,0,21,12,1
2.0,1.0,0,1,10200.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,2,2174.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,7900.0,2020-02-01,2020,0,6,6,1
2.0,0.0,0,1,20827.0,2011-04-01,2025,0,15,1,2
1.0,1.0,0,1,74.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,52585.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,1,16700.0,2008-12-01,2024,0,18,2,2
2.0,0.0,1,2,32030.0,2026-08-01,2024,0,0,2,2
1.0,1.0,1,2,64.0,2019-09-01,2019,0,7,7,1
2.0,1.0,1,1,18500.0,2008-04-01,2026,0,18,0,2
1.0,0.0,1,2,26357.0,2006-10-01,2013,0,20,13,1
1.0,0.0,1,1,28864.0,2010-10-01,2013,0,16,13,1
1.0,0.0,0,2,52179.0,2003-07-01,2010,0,23,16,1
2.0,0.0,1,2,54128.0,2008-09-01,2025,0,18,1,2
2.0,0.0,1,2,39389.0,2018-08-01,2018,0,8,8,2
2.0,1.0,1,1,29800.0,2008-07-01,2025,0,18,1,2
2.0,0.0,0,2,2819.0,2009-05-01,2024,0,17,2,2
1.0,1.0,1,1,18000.0,2010-04-01,2010,0,16,16,1
1.0,1.0,1,2,8700.0,2007-02-01,2007,0,19,19,1
2.0,1.0,1,2,30.0,2007-05-01,2022,0,19,4,2
1.0,0.0,1,2,22248.0,2002-03-01,2015,0,24,11,1
1.0,1.0,1,1,69.0,2002-03-01,2026,0,24,0,1
1.0,0.0,1,2,4319.0,2005-08-01,2025,0,21,1,1
2.0,0.0,1,2,974.0,2018-04-01,2018,0,8,8,2
1.0,0.0,1,2,1212.0,2011-05-01,2025,0,15,1,1
2.0,1.0,1,1,2700.0,2018-04-01,2018,0,8,8,2
1.0,0.0,1,1,16113.0,2010-05-01,2010,0,16,16,1
2.0,0.0,0,2,19097.0,2005-02-01,2010,0,21,16,2
1.0,0.0,1,1,12874.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,8900.0,2005-06-01,2025,0,21,1,2
1.0,1.0,1,2,46.0,1996-09-01,2007,0,30,19,1
2.0,0.0,1,2,13116.0,2003-07-01,2026,0,23,0,2
2.0,0.0,1,2,21022.0,2010-02-01,2025,0,16,1,2
1.0,0.0,1,1,12569.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,10100.0,2006-05-01,2010,0,20,16,2
1.0,0.0,1,2,15714.0,2006-02-01,2006,0,20,20,1
2.0,1.0,1,1,15000.0,2016-03-01,2016,0,10,10,2
1.0,0.0,0,2,14664.0,2008-02-01,2010,0,18,16,1
1.0,0.0,1,1,12605.0,2015-05-01,2015,0,11,11,1
1.0,1.0,1,2,500.0,2006-11-01,2025,0,20,1,1
1.0,0.0,1,1,15492.0,2017-04-01,2017,0,9,9,1
1.0,1.0,1,2,12800.0,2007-04-01,2010,0,19,16,1
1.0,1.0,1,2,3300.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,15500.0,2001-12-01,2022,0,25,4,0
1.0,0.0,1,2,18764.0,2010-04-01,2014,0,16,12,1
2.0,0.0,1,1,28320.0,2009-02-01,2024,0,17,2,2
1.0,0.0,1,2,2883.0,2008-03-01,2015,0,18,11,1
1.0,0.0,1,2,28886.0,2003-04-01,2025,0,23,1,1
1.0,1.0,0,2,86.0,2008-06-01,2010,0,18,16,1
1.0,1.0,0,1,11800.0,2008-12-01,2022,0,18,4,1
1.0,1.0,1,2,18900.0,2003-08-01,2007,0,23,19,1
1.0,0.0,1,1,37318.0,2018-04-01,2018,0,8,8,1
1.0,1.0,1,1,2400.0,2012-10-01,2026,0,14,0,0
2.0,1.0,0,2,3500.0,2013-09-01,2013,0,13,13,2
1.0,1.0,1,1,10400.0,2006-03-01,2015,0,20,11,1
2.0,0.0,1,1,10629.0,2007-05-01,2022,0,19,4,2
2.0,1.0,1,2,64.0,2008-08-01,2026,0,18,0,2
2.0,0.0,1,1,13361.0,2005-08-01,2010,0,21,16,2
1.0,0.0,1,1,24739.0,2013-12-01,2013,0,13,13,1
2.0,0.0,1,2,12978.0,2009-12-01,2024,0,17,2,2
2.0,1.0,1,1,9500.0,2011-07-01,2016,0,15,10,2
2.0,0.0,1,1,16725.0,2001-04-01,2022,0,25,4,2
1.0,0.0,1,1,24186.0,2008-09-01,2022,0,18,4,1
2.0,0.0,1,2,32075.0,2026-07-01,2010,0,0,16,2
1.0,0.0,1,2,3934.0,2008-09-01,2015,0,18,11,1
1.0,0.0,1,1,5204.0,2011-10-01,2013,0,15,13,1
2.0,0.0,1,2,11239.0,2008-04-01,2010,0,18,16,2
1.0,1.0,1,1,11200.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,2,10430.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,9400.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,4300.0,2020-02-01,2020,0,6,6,0
2.0,1.0,1,2,7500.0,2019-11-01,2019,0,7,7,2
2.0,1.0,1,1,50.0,2009-08-01,2024,0,17,2,2
1.0,0.0,1,2,23152.0,2010-07-01,2010,0,16,16,1
1.0,0.0,1,2,11108.0,2007-07-01,2015,0,19,11,1
1.0,0.0,1,1,37192.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,59.0,2012-09-01,2026,0,14,0,1
1.0,0.0,1,2,24413.0,2005-10-01,2015,0,21,11,1
1.0,0.0,1,1,27491.0,2026-07-01,2014,0,0,12,1
2.0,1.0,1,2,12100.0,2026-05-01,2010,0,0,16,2
2.0,0.0,1,2,19256.0,2017-06-01,2017,0,9,9,2
1.0,0.0,1,1,19267.0,2012-07-01,2026,0,14,0,1
2.0,0.0,1,1,14074.0,2008-05-01,2024,0,18,2,2
2.0,1.0,1,2,0.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,1,12300.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,33070.0,2012-08-01,2026,0,14,0,1
1.0,0.0,1,2,16094.0,2014-12-01,2014,0,12,12,1
1.0,0.0,1,2,19651.0,2009-11-01,2024,0,17,2,1
1.0,0.0,1,1,23875.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,10600.0,2008-03-01,2016,0,18,10,1
1.0,0.0,1,2,26774.0,2005-08-01,2015,0,21,11,1
1.0,0.0,0,2,7842.0,2007-10-01,2014,0,19,12,1
2.0,1.0,1,1,55.0,2019-07-01,2019,0,7,7,2
1.0,0.0,1,2,16647.0,2010-04-01,2026,0,16,0,1
1.0,0.0,1,1,35299.0,2012-03-01,2026,0,14,0,1
2.0,1.0,0,2,15300.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,1,23798.0,2000-07-01,2007,0,26,19,2
1.0,0.0,1,1,20859.0,2009-02-01,2024,0,17,2,1
1.0,1.0,1,1,9200.0,2007-05-01,2014,0,19,12,0
1.0,0.0,1,1,35681.0,2002-09-01,2014,0,24,12,1
2.0,0.0,1,1,15206.0,2015-05-01,2015,0,11,11,2
1.0,1.0,1,2,19800.0,2017-09-01,2017,0,9,9,1
1.0,1.0,0,2,5400.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,12200.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,12500.0,2008-11-01,2010,0,18,16,1
1.0,0.0,1,1,5796.0,2026-09-01,2025,0,0,1,1
2.0,1.0,1,2,109.0,2003-09-01,2024,0,23,2,2
2.0,0.0,1,2,15747.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,20300.0,2011-07-01,2025,0,15,1,2
1.0,1.0,1,1,75.0,2020-02-01,2020,0,6,6,1
1.0,0.0,0,1,15163.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,30952.0,2012-05-01,2026,0,14,0,2
1.0,0.0,1,2,13177.0,2008-12-01,2014,0,18,12,1
2.0,1.0,1,1,2500.0,2009-12-01,2024,0,17,2,2
2.0,0.0,1,1,10599.0,2009-05-01,2010,0,17,16,2
2.0,0.0,1,2,38171.0,2008-02-01,2025,0,18,1,2
1.0,0.0,1,1,31362.0,2003-10-01,2010,0,23,16,1
2.0,0.0,1,2,15569.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,16398.0,2014-03-01,2014,0,12,12,1
1.0,1.0,1,1,59.0,2010-04-01,2010,0,16,16,1
1.0,1.0,1,1,42.0,2008-05-01,2014,0,18,12,1
2.0,1.0,1,2,119.0,2009-04-01,2024,0,17,2,2
2.0,0.0,1,2,24250.0,2026-07-01,2010,0,0,16,2
2.0,1.0,1,2,6500.0,2014-09-01,2014,0,12,12,2
1.0,1.0,1,1,13900.0,2010-12-01,2010,0,16,16,1
1.0,1.0,1,2,100.0,2013-07-01,2013,0,13,13,1
1.0,1.0,1,1,8000.0,2008-02-01,2010,0,18,16,1
1.0,1.0,1,2,49.0,2009-04-01,2024,0,17,2,1
1.0,1.0,1,2,2900.0,2026-05-01,2025,0,0,1,0
1.0,1.0,1,2,37.0,2003-02-01,2016,0,23,10,1
1.0,0.0,0,2,13606.0,2008-12-01,2016,0,18,10,1
1.0,0.0,1,2,13347.0,2003-11-01,2007,0,23,19,1
1.0,1.0,0,1,54.0,2005-02-01,2007,0,21,19,1
1.0,0.0,0,2,23402.0,2007-12-01,2025,0,19,1,1
1.0,0.0,1,2,1298.0,2009-03-01,2026,0,17,0,1
1.0,1.0,1,1,101.0,2006-12-01,2010,0,20,16,1
2.0,1.0,1,1,70.0,2026-12-01,2007,0,0,19,2
2.0,0.0,1,2,21107.0,2009-10-01,2024,0,17,2,2
2.0,0.0,1,1,15807.0,2011-10-01,2025,0,15,1,2
1.0,0.0,1,2,15839.0,2003-04-01,2010,0,23,16,1
2.0,1.0,1,2,5900.0,2010-04-01,2010,0,16,16,2
1.0,0.0,1,1,13537.0,2008-11-01,2024,0,18,2,1
2.0,0.0,1,1,10609.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,2000.0,2007-07-01,2007,0,19,19,2
2.0,0.0,1,2,4817.0,2005-07-01,2014,0,21,12,2
1.0,1.0,1,2,1300.0,2005-11-01,2025,0,21,1,1
1.0,0.0,1,1,1684.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,2000.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,1,13200.0,2005-08-01,2024,0,21,2,1
1.0,0.0,1,2,11641.0,2020-02-01,2020,0,6,6,1
1.0,1.0,0,2,7100.0,2006-02-01,2025,0,20,1,1
1.0,1.0,1,1,6000.0,2008-11-01,2013,0,18,13,1
1.0,1.0,1,2,2000.0,2014-06-01,2014,0,12,12,1
2.0,0.0,1,2,15240.0,2017-07-01,2017,0,9,9,2
1.0,0.0,1,2,7272.0,2006-03-01,2016,0,20,10,1
2.0,0.0,1,2,9542.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,84.0,2014-09-01,2014,0,12,12,2
1.0,1.0,1,2,8300.0,2010-05-01,2015,0,16,11,1
2.0,0.0,1,1,11739.0,2010-11-01,2025,0,16,1,2
2.0,0.0,1,1,11093.0,2011-09-01,2025,0,15,1,2
1.0,1.0,1,2,8800.0,2011-05-01,2025,0,15,1,0
1.0,0.0,1,1,13946.0,2017-04-01,2017,0,9,9,1
2.0,0.0,0,2,25529.0,2010-12-01,2010,0,16,16,2
2.0,1.0,1,1,61.0,2018-08-01,2018,0,8,8,2
1.0,0.0,1,2,17536.0,2017-09-01,2017,0,9,9,1
1.0,0.0,1,1,10691.0,2014-02-01,2014,0,12,12,1
1.0,1.0,1,1,75.0,2009-04-01,2024,0,17,2,1
1.0,1.0,1,1,6900.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,2725.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,19600.0,2019-02-01,2019,0,7,7,0
1.0,1.0,1,2,5000.0,2011-08-01,2025,0,15,1,1
1.0,1.0,1,1,10300.0,2026-04-01,2026,0,0,0,0
1.0,0.0,1,2,9230.0,2008-09-01,2013,0,18,13,1
1.0,0.0,1,1,11203.0,2026-03-01,2022,0,0,4,1
1.0,0.0,1,2,12369.0,2006-09-01,2010,0,20,16,1
2.0,1.0,1,1,7900.0,2008-12-01,2017,0,18,9,2
1.0,0.0,1,2,20362.0,2026-05-01,2026,0,0,0,1
1.0,1.0,1,2,16800.0,2010-02-01,2015,0,16,11,0
2.0,1.0,1,1,9600.0,2008-04-01,2022,0,18,4,2
1.0,1.0,1,1,113.0,2026-03-01,2022,0,0,4,1
1.0,0.0,1,1,12358.0,2003-03-01,2003,0,23,23,1
2.0,1.0,1,2,9800.0,2003-05-01,2022,0,23,4,2
1.0,0.0,1,2,17332.0,2011-07-01,2026,0,15,0,1
1.0,0.0,1,2,18776.0,2009-08-01,2026,0,17,0,1
2.0,1.0,1,1,9300.0,2011-10-01,2025,0,15,1,2
1.0,1.0,1,2,8000.0,2016-08-01,2016,0,10,10,0
1.0,0.0,0,1,11194.0,2014-07-01,2014,0,12,12,1
2.0,0.0,1,2,12754.0,2012-10-01,2026,0,14,0,2
2.0,1.0,1,1,9700.0,2011-10-01,2013,0,15,13,2
1.0,0.0,1,1,17936.0,2012-05-01,2026,0,14,0,1
2.0,0.0,1,1,27091.0,2003-08-01,2018,0,23,8,2
1.0,1.0,1,1,67.0,2011-06-01,2025,0,15,1,1
1.0,1.0,1,2,13500.0,2012-06-01,2026,0,14,0,1
1.0,0.0,1,2,10400.0,2010-11-01,2013,0,16,13,1
1.0,0.0,1,1,43169.0,2005-03-01,2026,0,21,0,1
1.0,0.0,1,2,48370.0,2001-04-01,2025,0,25,1,1
2.0,1.0,1,2,17100.0,2018-06-01,2018,0,8,8,2
2.0,1.0,1,1,65.0,2003-10-01,2024,0,23,2,2
1.0,0.0,1,2,2656.0,2011-05-01,2015,0,15,11,1
1.0,1.0,1,2,7800.0,2007-04-01,2025,0,19,1,1
1.0,1.0,1,1,13400.0,2026-07-01,2021,0,0,5,0
1.0,0.0,0,1,16726.0,2005-02-01,2020,0,21,6,1
2.0,0.0,1,1,30162.0,2005-03-01,2010,0,21,16,2
1.0,0.0,1,1,19970.0,2010-09-01,2010,0,16,16,1
1.0,0.0,1,1,31199.0,2018-11-01,2018,0,8,8,1
1.0,0.0,1,2,14983.0,2006-11-01,2010,0,20,16,1
1.0,0.0,1,2,18491.0,2014-10-01,2014,0,12,12,1
2.0,0.0,1,2,23094.0,2008-03-01,2025,0,18,1,2
2.0,1.0,1,1,18300.0,2005-09-01,2021,0,21,5,2
1.0,0.0,1,1,31907.0,2019-02-01,2019,0,7,7,1
2.0,0.0,1,2,32761.0,2008-03-01,2022,0,18,4,2
2.0,1.0,1,2,83.0,2007-12-01,2007,0,19,19,2
2.0,0.0,1,1,13821.0,2008-02-01,2024,0,18,2,2
2.0,1.0,1,1,14400.0,2026-05-01,2010,0,0,16,2
1.0,1.0,1,1,13300.0,2006-07-01,2007,0,20,19,1
2.0,0.0,1,1,12783.0,2008-04-01,2010,0,18,16,2
1.0,0.0,1,2,14321.0,2012-02-01,2026,0,14,0,1
2.0,0.0,1,2,14488.0,2018-07-01,2018,0,8,8,2
2.0,0.0,1,2,36546.0,2017-02-01,2017,0,9,9,2
1.0,0.0,1,1,18462.0,2026-06-01,2007,0,0,19,1
1.0,1.0,1,2,36.0,2008-03-01,2018,0,18,8,1
1.0,0.0,1,2,30074.0,2003-02-01,2006,0,23,20,1
1.0,0.0,1,1,7589.0,2003-02-01,2025,0,23,1,1
1.0,0.0,0,2,27112.0,2009-02-01,2015,0,17,11,1
1.0,1.0,1,1,16700.0,2008-03-01,2022,0,18,4,1
1.0,0.0,1,2,16751.0,2005-08-01,2010,0,21,16,1
1.0,0.0,1,2,12852.0,2010-10-01,2026,0,16,0,1
1.0,1.0,0,2,10200.0,2007-03-01,2010,0,19,16,0
1.0,0.0,1,1,21922.0,2005-03-01,2025,0,21,1,1
1.0,0.0,1,2,9609.0,2006-07-01,2022,0,20,4,1
1.0,0.0,1,2,12194.0,2011-11-01,2025,0,15,1,1
1.0,0.0,1,2,8024.0,2009-02-01,2026,0,17,0,1
2.0,0.0,1,2,8902.0,2008-03-01,2022,0,18,4,2
2.0,0.0,0,2,8081.0,2003-04-01,2025,0,23,1,2
1.0,0.0,1,2,11415.0,2003-05-01,2013,0,23,13,1
2.0,1.0,1,2,1900.0,2012-10-01,2026,0,14,0,2
1.0,1.0,1,1,54.0,2007-02-01,2022,0,19,4,1
1.0,0.0,1,1,405.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,15500.0,2005-10-01,2010,0,21,16,2
2.0,0.0,1,2,3415.0,1996-08-01,2026,0,30,0,2
2.0,1.0,1,2,8500.0,2007-02-01,2007,0,19,19,2
2.0,0.0,1,2,11473.0,2007-03-01,2022,0,19,4,2
1.0,0.0,1,3,23932.0,2025-12-01,2025,0,1,1,1
1.0,0.0,1,1,9614.0,2010-08-01,2010,0,16,16,1
1.0,0.0,1,1,58709.0,2009-12-01,2024,0,17,2,1
1.0,1.0,1,1,98.0,2009-03-01,2024,0,17,2,1
2.0,0.0,1,1,24401.0,2012-05-01,2026,0,14,0,2
1.0,0.0,1,1,3628.0,2006-08-01,2013,0,20,13,1
2.0,0.0,1,1,47359.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,17688.0,2018-08-01,2018,0,8,8,1
1.0,1.0,1,1,15000.0,2007-10-01,2013,0,19,13,1
1.0,1.0,1,1,13700.0,2009-12-01,2010,0,17,16,0
1.0,1.0,1,1,19000.0,1998-03-01,2016,0,28,10,1
2.0,1.0,1,1,7600.0,2010-06-01,2010,0,16,16,2
1.0,0.0,0,1,13788.0,2019-03-01,2019,0,7,7,1
2.0,0.0,1,2,19015.0,2011-04-01,2025,0,15,1,2
2.0,1.0,1,2,6400.0,2007-11-01,2007,0,19,19,2
2.0,1.0,1,2,78.0,2010-12-01,2025,0,16,1,2
1.0,0.0,0,1,12907.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,7100.0,2020-02-01,2020,0,6,6,0
1.0,1.0,1,2,65.0,2012-08-01,2026,0,14,0,1
1.0,0.0,1,2,18526.0,2016-05-01,2016,0,10,10,1
2.0,0.0,1,2,6513.0,2026-05-01,2013,0,0,13,2
1.0,0.0,1,1,5044.0,2008-11-01,2022,0,18,4,1
2.0,0.0,0,2,25079.0,2007-07-01,2022,0,19,4,2
2.0,0.0,1,1,39578.0,2019-04-01,2019,0,7,7,2
1.0,0.0,1,1,9628.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,2,12512.0,2010-10-01,2026,0,16,0,2
2.0,0.0,1,2,21442.0,2008-04-01,2015,0,18,11,2
2.0,1.0,1,2,60.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,2,80.0,2008-09-01,2013,0,18,13,2
2.0,1.0,1,1,1300.0,2014-05-01,2014,0,12,12,2
1.0,0.0,1,1,19536.0,2011-10-01,2014,0,15,12,1
1.0,0.0,1,1,9044.0,2025-03-01,2013,0,1,13,1
2.0,1.0,0,2,12500.0,2018-06-01,2018,0,8,8,2
1.0,0.0,1,2,2338.0,2007-12-01,2016,0,19,10,1
1.0,0.0,1,2,19756.0,2025-04-01,2013,0,1,13,1
1.0,1.0,1,1,8300.0,2005-06-01,2013,0,21,13,0
1.0,0.0,1,2,8571.0,2005-08-01,2015,0,21,11,1
1.0,0.0,1,1,15127.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,5400.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,17167.0,2006-06-01,2007,0,20,19,1
1.0,0.0,1,2,17257.0,2007-06-01,2007,0,19,19,1
1.0,0.0,0,2,31829.0,2005-04-01,2020,0,21,6,1
1.0,0.0,1,2,3991.0,2008-10-01,2013,0,18,13,1
1.0,0.0,1,2,3991.0,2006-11-01,2013,0,20,13,1
1.0,0.0,1,2,34953.0,2026-12-01,2025,0,0,1,1
1.0,0.0,1,1,21726.0,2018-02-01,2018,0,8,8,1
2.0,0.0,1,1,15063.0,2017-05-01,2017,0,9,9,2
2.0,0.0,0,2,6335.0,2006-05-01,2020,0,20,6,2
1.0,1.0,1,1,43.0,2008-08-01,2013,0,18,13,1
2.0,1.0,1,2,8100.0,2016-06-01,2016,0,10,10,2
2.0,1.0,1,2,8900.0,2010-02-01,2010,0,16,16,2
1.0,0.0,1,2,19304.0,2005-08-01,2010,0,21,16,1
2.0,0.0,1,2,36548.0,2007-06-01,2015,0,19,11,2
1.0,0.0,1,1,10354.0,2008-02-01,2010,0,18,16,1
1.0,1.0,1,1,8000.0,2017-05-01,2017,0,9,9,0
1.0,0.0,1,1,15100.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,51302.0,2001-10-01,2010,0,25,16,1
1.0,1.0,1,1,80.0,2003-07-01,2010,0,23,16,1
2.0,1.0,1,1,15800.0,2010-08-01,2026,0,16,0,2
2.0,1.0,1,1,16800.0,2011-12-01,2025,0,15,1,2
2.0,1.0,0,2,2600.0,2013-11-01,2013,0,13,13,2
1.0,0.0,1,1,4851.0,2005-04-01,2020,0,21,6,1
1.0,1.0,1,1,7300.0,2010-05-01,2025,0,16,1,1
1.0,0.0,1,1,18540.0,2009-07-01,2024,0,17,2,1
1.0,0.0,1,1,1744.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,33.0,2009-07-01,2013,0,17,13,1
1.0,0.0,1,1,17767.0,2014-03-01,2014,0,12,12,1
1.0,1.0,1,1,57.0,2013-09-01,2013,0,13,13,1
2.0,0.0,1,1,23011.0,2010-08-01,2010,0,16,16,2
