credit_limit,num_cards_issued,account_age,pin_age,has_chip,card_type,card_on_dark_web,card_brand_encoded,Cluster
28759.0,2,19,12,0,0.0,0,2,3
12300.0,1,23,16,1,1.0,0,0,0
4900.0,2,0,16,1,1.0,0,2,0
8980.0,1,6,6,1,0.0,0,2,2
3402.0,1,6,6,1,0.0,0,1,2
34877.0,2,16,0,1,0.0,0,2,1
9900.0,1,0,12,1,1.0,0,2,0
11382.0,2,20,2,1,0.0,0,1,1
7500.0,1,19,2,1,1.0,0,2,0
26764.0,1,17,12,1,0.0,0,1,2
32035.0,1,16,12,1,0.0,0,1,2
11906.0,1,13,13,1,0.0,0,1,2
7000.0,2,21,8,1,1.0,0,2,0
6993.0,2,21,10,1,0.0,0,1,1
1513.0,2,32,7,1,0.0,0,2,1
18204.0,1,13,13,1,0.0,0,1,2
20067.0,1,10,10,1,0.0,0,1,2
14400.0,1,21,0,1,1.0,0,2,0
11355.0,1,6,6,1,0.0,0,1,2
83.0,1,18,1,1,1.0,0,1,0
30903.0,1,1,4,0,0.0,0,2,3
62.0,1,12,12,1,1.0,0,2,0
1936.0,2,25,16,1,0.0,0,1,1
9100.0,1,0,16,1,1.0,0,2,0
25726.0,2,15,1,0,0.0,0,2,3
400.0,2,15,1,1,1.0,0,2,0
20042.0,2,24,20,1,0.0,0,1,1
7700.0,1,17,2,1,1.0,0,2,0
14185.0,1,20,20,1,0.0,0,1,2
26819.0,1,6,6,1,0.0,0,1,2
5800.0,2,15,1,1,1.0,0,2,0
16789.0,1,13,13,1,0.0,0,1,2
14213.0,1,13,13,1,0.0,0,1,2
6400.0,2,8,8,1,1.0,0,2,0
16203.0,1,16,16,1,0.0,0,1,2
52.0,2,20,1,1,1.0,0,1,0
2045.0,2,17,12,1,0.0,0,2,1
21607.0,2,16,8,1,0.0,0,2,1
18109.0,2,19,16,1,0.0,0,1,1
7600.0,1,15,1,1,1.0,0,1,0
9000.0,1,20,20,1,1.0,0,0,0
63.0,1,19,13,1,1.0,0,1,0
7784.0,2,16,12,1,0.0,0,1,1
29761.0,1,18,16,1,0.0,0,1,2
64.0,1,17,1,1,1.0,0,1,0
9000.0,2,19,2,1,1.0,0,2,0
14716.0,2,23,0,1,0.0,0,1,1
23395.0,1,16,6,1,0.0,0,1,2
9883.0,1,20,16,1,0.0,0,1,2
8993.0,1,7,7,0,0.0,0,1,3
7900.0,2,16,11,1,1.0,0,2,0
13.0,2,15,12,1,1.0,0,1,0
9400.0,1,18,0,1,1.0,0,2,0
8000.0,2,7,7,1,1.0,0,2,0
17527.0,1,25,5,1,0.0,0,1,2
11818.0,1,13,13,1,0.0,0,1,2
11600.0,2,11,11,1,1.0,0,2,0
13896.0,1,16,16,0,0.0,0,1,3
16400.0,1,15,1,1,1.0,0,1,0
29717.0,2,18,4,1,0.0,0,1,1
11584.0,2,18,0,1,0.0,0,1,1
9000.0,2,11,11,1,1.0,0,1,0
7400.0,1,18,2,1,1.0,0,1,0
13829.0,2,16,10,1,0.0,0,1,1
4589.0,2,1,1,1,0.0,0,1,1
9000.0,2,17,1,1,1.0,0,2,0
9900.0,2,15,1,1,1.0,0,1,0
11153.0,1,15,1,1,0.0,0,1,2
10671.0,1,10,10,0,0.0,0,1,3
12470.0,1,10,10,0,0.0,0,1,3
8700.0,2,6,6,1,1.0,0,1,0
9400.0,1,10,10,1,1.0,0,1,0
23018.0,1,16,8,1,0.0,0,2,2
2.0,1,6,6,1,1.0,0,1,0
23500.0,3,14,0,1,1.0,0,1,1
15416.0,1,12,12,1,0.0,0,1,2
10100.0,1,6,6,1,1.0,0,1,0
18300.0,1,20,4,1,1.0,0,1,0
19959.0,2,23,13,1,0.0,0,1,1
18900.0,2,17,13,0,1.0,0,2,3
14574.0,1,12,12,1,0.0,0,2,2
14100.0,2,16,16,1,1.0,0,1,0
23737.0,2,0,16,1,0.0,0,2,1
11800.0,1,16,13,1,1.0,0,1,0
27594.0,2,15,1,1,0.0,0,1,1
15300.0,2,20,16,1,1.0,0,2,0
34319.0,1,25,13,1,0.0,0,1,2
10831.0,2,20,1,1,0.0,0,2,1
6500.0,2,18,1,0,1.0,0,1,3
17614.0,2,16,13,1,0.0,0,1,1
51133.0,2,14,0,1,0.0,0,1,1
54.0,1,12,12,1,1.0,0,1,0
13593.0,2,20,20,1,0.0,0,2,1
6103.0,2,20,4,1,0.0,0,1,1
2646.0,1,17,11,1,0.0,0,1,2
10400.0,1,17,16,1,1.0,0,1,0
27377.0,1,17,10,1,0.0,0,1,2
20900.0,1,17,16,1,1.0,0,1,0
44.0,2,25,13,1,1.0,0,1,0
48489.0,1,16,12,1,0.0,0,2,2
32725.0,2,20,13,1,0.0,0,2,1
36940.0,2,16,16,1,0.0,0,2,1
29200.0,2,11,11,1,0.0,0,2,1
39850.0,1,6,6,1,0.0,0,2,2
13900.0,1,17,1,1,1.0,0,2,0
17470.0,2,21,4,1,0.0,0,2,1
2267.0,1,18,12,1,0.0,0,1,2
4031.0,2,17,12,1,0.0,0,2,1
21833.0,2,19,1,1,0.0,0,1,1
2518.0,1,16,16,0,0.0,0,2,3
12863.0,2,20,16,1,0.0,0,1,1
12700.0,2,16,11,1,1.0,0,1,0
2721.0,2,6,6,1,0.0,0,1,1
625.0,2,30,12,1,0.0,0,1,1
20858.0,2,20,1,1,0.0,0,2,1
11200.0,2,15,13,1,1.0,0,1,0
8800.0,2,19,2,1,1.0,0,2,0
10360.0,1,18,2,1,0.0,0,2,2
11578.0,1,14,0,1,0.0,0,2,2
13016.0,2,18,4,1,0.0,0,1,1
13754.0,1,10,10,1,0.0,0,2,2
91.0,1,6,6,1,1.0,0,1,0
14558.0,1,10,10,1,0.0,0,2,2
17400.0,1,21,10,1,1.0,0,1,0
11401.0,2,16,10,1,0.0,0,1,1
0.0,1,20,4,1,1.0,0,0,0
72.0,1,20,1,1,1.0,0,2,0
9600.0,1,16,1,1,1.0,0,2,0
10000.0,2,18,1,1,1.0,0,0,0
10025.0,1,19,16,1,0.0,0,1,2
8807.0,1,6,6,1,0.0,0,1,2
92.0,1,20,4,1,1.0,0,1,0
11400.0,1,18,12,1,1.0,0,1,0
16687.0,2,15,1,1,0.0,0,1,1
3974.0,2,20,1,1,0.0,0,1,1
63.0,1,15,1,1,1.0,0,1,0
21600.0,1,16,16,1,1.0,0,2,0
54.0,2,6,6,1,1.0,0,2,0
11986.0,2,16,11,1,0.0,0,1,1
12600.0,1,0,2,1,1.0,0,1,0
4340.0,2,15,0,1,0.0,0,1,1
8149.0,2,0,19,0,0.0,0,1,3
23688.0,1,15,1,1,0.0,0,1,2
69.0,2,6,6,0,1.0,0,2,3
9400.0,1,24,20,1,1.0,0,2,0
23792.0,2,28,0,1,0.0,0,1,1
13224.0,2,15,1,1,0.0,0,1,1
10700.0,1,25,2,1,1.0,0,1,0
10900.0,1,16,16,1,1.0,0,2,0
6600.0,1,16,1,1,1.0,0,2,0
11400.0,1,16,0,1,1.0,0,2,0
15000.0,2,14,0,1,1.0,0,2,0
14348.0,2,15,1,1,0.0,0,1,1
19206.0,1,19,1,1,0.0,0,1,2
15000.0,2,15,1,1,1.0,0,0,0
24617.0,2,0,20,1,0.0,0,2,1
6600.0,2,10,10,1,1.0,0,0,0
4304.0,1,29,0,1,0.0,0,1,2
3458.0,1,0,13,1,0.0,0,1,2
6775.0,2,25,0,0,0.0,0,1,3
8800.0,1,9,9,1,1.0,0,2,0
12223.0,1,7,7,1,0.0,0,1,2
13478.0,2,6,6,1,0.0,0,2,1
24203.0,2,6,6,1,0.0,0,1,1
2727.0,2,17,12,1,0.0,0,1,1
22516.0,1,10,10,1,0.0,0,2,2
11500.0,2,0,2,1,1.0,0,0,0
18048.0,1,20,19,1,0.0,0,2,2
25102.0,1,16,12,1,0.0,0,2,2
13773.0,2,18,4,1,0.0,0,2,1
12892.0,1,15,1,1,0.0,0,1,2
25650.0,2,10,10,1,0.0,0,2,1
37192.0,2,17,16,1,0.0,0,1,1
5779.0,1,20,12,1,0.0,0,1,2
13325.0,1,25,1,1,0.0,0,2,2
35702.0,1,9,9,1,0.0,0,1,2
21700.0,2,8,8,1,1.0,0,2,0
74.0,2,7,7,1,1.0,0,1,0
16640.0,1,18,2,1,0.0,0,1,2
14889.0,1,16,1,1,0.0,0,1,2
19080.0,1,19,16,1,0.0,0,2,2
7600.0,2,11,11,0,1.0,0,2,3
14525.0,2,29,12,1,0.0,0,1,1
15636.0,1,21,12,1,0.0,0,2,2
13296.0,2,18,10,1,0.0,0,1,1
10100.0,2,23,1,0,1.0,0,2,3
36412.0,1,25,19,0,0.0,0,2,3
4589.0,1,0,0,1,0.0,0,2,2
17474.0,1,21,11,1,0.0,0,1,2
26277.0,1,16,16,1,0.0,0,1,2
26317.0,1,12,12,1,0.0,0,1,2
13600.0,2,9,9,1,1.0,0,2,0
21540.0,2,6,6,0,0.0,0,1,3
27864.0,1,17,0,0,0.0,0,2,3
31842.0,1,10,10,1,0.0,0,2,2
14900.0,2,24,1,1,1.0,0,2,0
12400.0,2,8,8,1,1.0,0,2,0
14094.0,2,15,8,1,0.0,0,1,1
8962.0,1,1,1,1,0.0,0,1,2
15510.0,1,15,1,1,0.0,0,1,2
13492.0,1,16,16,1,0.0,0,2,2
77.0,1,18,2,1,1.0,0,1,0
297.0,1,17,2,1,0.0,0,1,2
9300.0,1,19,12,1,1.0,0,1,0
24425.0,2,0,20,1,0.0,0,1,1
21098.0,1,20,2,1,0.0,0,2,2
10800.0,1,15,13,1,1.0,0,2,0
42.0,1,25,22,0,1.0,0,1,3
9800.0,1,16,1,1,1.0,0,2,0
6532.0,2,17,2,0,0.0,0,2,3
1044.0,1,10,10,1,0.0,0,1,2
746.0,1,15,1,1,0.0,0,1,2
61.0,1,6,6,1,1.0,0,1,0
58.0,2,19,11,1,1.0,0,1,0
18771.0,1,0,2,1,0.0,0,2,2
17108.0,1,19,19,1,0.0,0,2,2
12446.0,1,6,6,1,0.0,0,2,2
8200.0,1,20,13,1,1.0,0,2,0
7081.0,2,18,16,1,0.0,0,1,1
17973.0,2,13,13,1,0.0,0,2,1
12254.0,1,11,11,1,0.0,0,1,2
20799.0,1,16,16,1,0.0,0,1,2
27320.0,2,0,4,1,0.0,0,1,1
38837.0,2,10,10,1,0.0,0,2,1
23500.0,2,17,6,1,1.0,0,1,0
13014.0,1,12,12,1,0.0,0,1,2
5949.0,2,18,4,1,0.0,0,2,1
10700.0,2,18,16,1,1.0,0,2,0
12451.0,1,19,4,1,0.0,0,1,2
6700.0,2,6,6,1,1.0,0,2,0
19086.0,1,17,1,1,0.0,0,1,2
9700.0,2,16,10,1,1.0,0,2,0
17200.0,2,19,16,1,1.0,0,1,0
29486.0,2,18,4,1,0.0,0,1,1
9700.0,2,16,1,1,1.0,0,1,0
20111.0,2,13,13,1,0.0,0,1,1
13200.0,1,19,12,1,1.0,0,2,0
7900.0,1,0,0,0,1.0,0,1,3
12106.0,2,17,2,1,0.0,0,2,1
28281.0,1,6,6,1,0.0,0,1,2
11400.0,2,24,12,1,1.0,0,2,0
15700.0,1,29,13,1,1.0,0,2,0
34075.0,1,21,4,1,0.0,0,1,2
18600.0,2,19,4,1,1.0,0,2,0
13352.0,2,21,0,1,0.0,0,2,1
28179.0,1,11,11,1,0.0,0,2,2
19132.0,1,19,12,1,0.0,0,1,2
51951.0,1,9,9,1,0.0,0,1,2
23400.0,1,19,4,1,1.0,0,2,0
4130.0,2,0,11,1,0.0,0,1,1
11500.0,1,20,16,1,1.0,0,1,0
22100.0,2,8,8,1,1.0,0,2,0
34722.0,1,0,16,1,0.0,0,1,2
21885.0,1,15,1,1,0.0,0,2,2
39870.0,2,24,23,1,0.0,0,1,1
66930.0,2,14,0,1,0.0,0,1,1
130971.0,2,24,16,1,0.0,0,1,2
52717.0,1,6,6,1,0.0,0,2,2
25500.0,1,16,0,0,1.0,0,2,3
5456.0,1,6,6,0,0.0,0,1,3
12606.0,1,13,13,0,0.0,0,2,3
20174.0,2,15,1,1,0.0,0,1,1
20090.0,1,16,1,1,0.0,0,1,2
27888.0,1,9,9,1,0.0,0,1,2
24132.0,1,28,4,1,0.0,0,1,2
13461.0,2,20,16,1,0.0,0,1,1
4252.0,2,32,7,1,0.0,0,1,1
9800.0,2,17,1,1,1.0,0,2,0
16732.0,2,7,7,1,0.0,0,1,1
17804.0,2,17,2,1,0.0,0,1,1
6200.0,2,17,16,1,1.0,0,2,0
31873.0,1,9,9,1,0.0,0,1,2
9200.0,1,19,19,1,1.0,0,1,0
11200.0,2,6,6,1,1.0,0,2,0
23206.0,1,8,8,1,0.0,0,1,2
76.0,1,10,10,0,1.0,0,1,3
23083.0,1,6,6,1,0.0,0,2,2
21497.0,1,17,2,1,0.0,0,1,2
29.0,3,20,0,1,1.0,0,1,0
20165.0,2,16,0,1,0.0,0,1,1
16300.0,2,17,1,1,1.0,0,0,0
11100.0,1,17,16,1,1.0,0,0,0
7700.0,2,12,12,1,1.0,0,2,0
6000.0,2,0,16,1,1.0,0,1,0
2049.0,1,6,6,1,0.0,0,1,2
11600.0,2,12,12,1,1.0,0,1,0
9600.0,2,20,11,1,1.0,0,1,0
21358.0,1,20,16,1,0.0,0,1,2
16900.0,1,19,16,1,1.0,0,2,0
8500.0,2,0,2,1,1.0,0,1,0
28431.0,1,18,4,1,0.0,0,2,2
77.0,2,18,10,1,0.0,0,1,1
4055.0,2,17,9,1,0.0,0,1,1
14216.0,2,23,16,1,0.0,0,1,1
19037.0,2,23,1,0,0.0,0,2,3
16028.0,1,19,1,1,0.0,0,1,2
14200.0,1,21,1,1,1.0,0,0,0
16868.0,2,16,16,1,0.0,0,1,1
10000.0,1,17,16,1,1.0,0,2,0
56.0,2,25,1,1,1.0,0,2,0
27376.0,2,14,0,1,0.0,0,2,1
32676.0,2,14,0,1,0.0,0,1,1
25658.0,1,17,2,0,0.0,0,2,3
22800.0,2,18,1,0,1.0,0,2,3
10700.0,2,6,6,1,1.0,0,1,0
5100.0,2,11,11,1,1.0,0,2,0
7200.0,1,6,6,0,1.0,0,2,3
16740.0,1,17,1,1,0.0,0,2,2
15638.0,1,14,0,1,0.0,0,2,2
12501.0,1,12,12,1,0.0,0,1,2
71.0,1,12,12,1,1.0,0,1,0
11164.0,2,17,16,1,0.0,0,1,1
8365.0,2,17,2,1,0.0,0,2,1
17104.0,2,17,16,1,0.0,0,2,1
63.0,1,11,11,1,1.0,0,1,0
6824.0,1,6,6,0,0.0,0,1,3
20700.0,1,6,6,1,1.0,0,2,0
6200.0,1,21,13,0,1.0,0,2,3
1000.0,1,23,2,1,1.0,0,2,0
77.0,2,0,19,1,1.0,0,2,0
20709.0,1,6,6,0,0.0,0,2,3
20230.0,2,19,16,1,0.0,0,1,1
14749.0,2,14,0,1,0.0,0,1,1
14475.0,2,19,2,0,0.0,0,1,3
15967.0,2,19,2,1,0.0,0,1,1
12250.0,1,7,7,1,0.0,0,2,2
63.0,2,17,2,1,1.0,0,2,0
66.0,2,19,16,1,1.0,0,1,0
8500.0,1,18,12,1,1.0,0,2,0
65.0,1,14,0,0,1.0,0,1,3
16100.0,2,6,6,1,1.0,0,0,0
2117.0,2,6,6,0,0.0,0,1,3
19830.0,1,13,13,1,0.0,0,2,2
22482.0,1,11,11,1,0.0,0,1,2
22400.0,1,24,16,1,1.0,0,2,0
62.0,1,16,0,1,1.0,0,2,0
31800.0,1,18,0,0,1.0,0,1,3
16028.0,1,17,2,1,0.0,0,1,2
13064.0,2,9,9,1,0.0,0,1,1
8912.0,2,11,11,1,0.0,0,1,1
15962.0,2,18,13,1,0.0,0,1,1
18200.0,1,21,12,1,1.0,0,2,0
3450.0,2,20,12,1,0.0,0,1,1
39598.0,1,1,20,1,0.0,0,1,2
36502.0,1,10,10,1,0.0,0,1,2
14900.0,1,20,12,1,1.0,0,2,0
11800.0,1,14,0,1,1.0,0,1,0
16000.0,2,18,2,1,1.0,0,2,0
21820.0,1,15,1,0,0.0,0,1,3
14448.0,2,21,1,1,0.0,0,1,1
23632.0,1,19,2,1,0.0,0,1,2
18627.0,2,0,16,1,0.0,0,1,1
18944.0,1,12,12,1,0.0,0,2,2
86.0,1,0,20,1,1.0,0,1,0
31163.0,1,12,12,1,0.0,0,1,2
59.0,1,13,13,1,1.0,0,1,0
13500.0,1,21,2,0,1.0,0,1,3
2900.0,1,19,0,1,1.0,0,1,0
89.0,2,17,2,1,1.0,0,1,0
5200.0,2,18,2,1,1.0,0,2,0
6090.0,2,17,1,1,0.0,0,1,1
38.0,1,6,6,1,1.0,0,1,0
5900.0,2,20,12,1,1.0,0,2,0
95.0,1,7,7,1,1.0,0,1,0
5100.0,1,20,20,0,1.0,0,2,3
27006.0,1,19,19,1,0.0,0,2,2
34348.0,1,17,16,1,0.0,0,1,2
25659.0,1,18,1,1,0.0,0,1,2
14500.0,2,16,16,1,1.0,0,2,0
9418.0,2,19,19,1,0.0,0,2,1
25400.0,2,17,0,1,1.0,0,2,0
21177.0,2,20,19,1,0.0,0,1,1
20700.0,1,6,6,1,1.0,0,1,0
15122.0,2,18,16,0,0.0,0,1,3
19197.0,2,13,13,1,0.0,0,2,1
14830.0,1,12,12,1,0.0,0,1,2
6631.0,1,1,0,1,0.0,0,1,2
13910.0,1,16,10,1,0.0,0,1,2
6900.0,2,12,12,1,1.0,0,1,0
19955.0,1,32,19,1,0.0,0,1,2
66.0,2,14,0,1,1.0,0,1,0
9900.0,1,17,2,1,1.0,0,2,0
9200.0,1,16,16,1,1.0,0,0,0
9420.0,1,16,0,1,0.0,0,1,2
49.0,2,19,1,0,1.0,0,1,3
10104.0,1,16,11,1,0.0,0,2,2
31535.0,2,21,2,1,0.0,0,2,1
21282.0,1,13,13,1,0.0,0,1,2
14103.0,1,1,4,1,0.0,0,1,2
21847.0,2,21,1,1,0.0,0,2,1
28425.0,1,13,13,1,0.0,0,1,2
1462.0,2,24,13,1,0.0,0,2,1
58.0,2,15,1,1,1.0,0,2,0
142.0,2,1,12,1,0.0,0,1,1
18105.0,1,14,0,1,0.0,0,2,2
14700.0,2,14,0,1,1.0,0,1,0
18579.0,1,11,11,1,0.0,0,2,2
17100.0,2,15,1,1,1.0,0,2,0
16820.0,1,12,12,0,0.0,0,2,3
21357.0,1,11,11,1,0.0,0,1,2
22964.0,1,21,1,1,0.0,0,1,2
10100.0,1,16,16,1,1.0,0,2,0
20773.0,1,13,13,1,0.0,0,2,2
11160.0,2,16,16,1,0.0,0,1,1
110.0,2,1,9,1,1.0,0,1,0
8766.0,2,16,6,1,0.0,0,2,1
95.0,2,28,0,1,1.0,0,1,0
9100.0,2,18,11,1,1.0,0,2,0
15441.0,2,17,2,1,0.0,0,1,1
12021.0,2,0,12,1,0.0,0,1,1
8887.0,1,19,12,1,0.0,0,1,2
77.0,1,15,1,1,1.0,0,1,0
22500.0,1,20,4,1,1.0,0,1,0
19600.0,1,19,11,1,0.0,0,1,2
40019.0,2,16,9,1,0.0,0,1,1
16731.0,1,12,12,1,0.0,0,2,2
8800.0,2,18,4,1,1.0,0,1,0
12764.0,1,20,2,1,0.0,0,2,2
7943.0,1,24,5,0,0.0,0,2,3
18089.0,2,0,2,1,0.0,0,2,1
21449.0,2,6,6,0,0.0,0,1,3
16500.0,1,15,1,1,1.0,0,0,0
9335.0,2,16,16,1,0.0,0,2,1
14079.0,2,0,11,1,0.0,0,2,1
10367.0,1,6,6,1,0.0,0,2,2
13350.0,2,20,1,1,0.0,0,1,1
25719.0,2,18,16,1,0.0,0,2,1
13200.0,1,18,9,1,1.0,0,1,0
12500.0,2,9,9,1,1.0,0,2,0
13900.0,2,6,6,1,1.0,0,0,0
16681.0,1,24,1,1,0.0,0,1,2
11800.0,1,17,0,1,1.0,0,2,0
10573.0,2,6,6,1,0.0,0,1,1
20015.0,1,20,20,1,0.0,0,1,2
9707.0,2,19,2,1,0.0,0,1,1
3400.0,2,34,19,1,1.0,0,1,0
22789.0,2,11,11,1,0.0,0,1,1
13193.0,2,12,12,1,0.0,0,1,1
1700.0,1,21,16,1,1.0,0,0,0
9000.0,1,25,2,1,1.0,0,2,0
87.0,1,18,4,1,1.0,0,1,0
11254.0,2,17,2,1,0.0,0,2,1
11344.0,1,19,19,0,0.0,0,2,3
29219.0,1,14,0,0,0.0,0,1,3
17907.0,1,13,13,1,0.0,0,1,2
24298.0,2,15,1,1,0.0,0,2,1
11700.0,1,18,1,1,1.0,0,1,0
7495.0,2,0,5,1,0.0,0,2,1
2210.0,2,15,12,1,0.0,0,2,1
3334.0,2,6,6,1,0.0,0,1,1
10040.0,2,16,16,0,0.0,0,1,3
8500.0,2,16,8,1,1.0,0,2,0
11646.0,1,7,7,1,0.0,0,1,2
6900.0,1,15,1,1,1.0,0,2,0
8230.0,2,19,12,1,0.0,0,1,1
4400.0,1,19,12,1,1.0,0,1,0
8638.0,2,0,12,1,0.0,0,1,1
4700.0,2,16,1,1,1.0,0,0,0
4100.0,2,17,2,1,1.0,0,2,0
8900.0,1,21,16,1,1.0,0,2,0
14507.0,1,19,16,0,0.0,0,2,3
8700.0,2,11,11,1,1.0,0,2,0
10600.0,2,18,7,1,1.0,0,1,0
11510.0,1,14,0,1,0.0,0,2,2
15765.0,1,17,2,1,0.0,0,1,2
56.0,1,17,16,1,1.0,0,2,0
7300.0,1,20,13,1,1.0,0,2,0
8500.0,2,11,11,1,1.0,0,2,0
13600.0,1,17,13,1,1.0,0,2,0
10700.0,2,20,16,1,1.0,0,1,0
6424.0,1,26,0,0,0.0,0,1,3
14248.0,2,1,16,1,0.0,0,2,1
5400.0,2,10,10,1,1.0,0,1,0
13448.0,2,19,1,1,0.0,0,1,1
44.0,2,17,13,1,1.0,0,1,0
11300.0,2,19,19,1,1.0,0,2,0
30622.0,1,17,2,1,0.0,0,2,2
12241.0,2,18,4,1,0.0,0,1,1
6200.0,2,14,0,1,1.0,0,1,0
23042.0,2,15,13,1,0.0,0,1,1
19019.0,2,19,1,1,0.0,0,1,1
2200.0,2,21,4,0,1.0,0,2,3
13700.0,1,21,0,1,1.0,0,2,0
24665.0,1,6,6,1,0.0,0,1,2
28648.0,2,6,6,1,0.0,0,1,1
7000.0,1,20,7,1,1.0,0,0,0
1324.0,1,20,13,1,0.0,0,2,2
8950.0,2,16,8,1,0.0,0,1,1
56434.0,1,6,6,1,0.0,0,1,2
10000.0,2,20,4,0,1.0,0,0,3
21300.0,1,25,11,1,1.0,0,1,0
18281.0,1,17,2,1,0.0,0,1,2
13297.0,2,17,1,1,0.0,0,1,1
3485.0,2,18,1,1,0.0,0,1,1
54.0,2,17,2,1,1.0,0,1,0
8257.0,1,6,6,1,0.0,0,1,2
29078.0,1,18,2,1,0.0,0,1,2
27534.0,1,15,1,1,0.0,0,1,2
21652.0,2,21,0,1,0.0,0,2,1
19919.0,2,14,0,1,0.0,0,1,1
23805.0,1,6,6,0,0.0,0,1,3
27.0,2,25,9,0,1.0,0,1,3
4653.0,2,26,19,1,0.0,0,2,1
34.0,2,16,1,1,1.0,0,1,0
11861.0,2,19,13,1,0.0,0,1,1
27382.0,2,17,12,1,0.0,0,2,1
27600.0,2,13,13,1,1.0,0,1,0
4906.0,2,18,4,1,0.0,0,2,1
1993.0,2,0,12,1,0.0,0,1,1
2593.0,2,6,6,1,0.0,0,1,1
14900.0,1,19,4,1,1.0,0,1,0
15720.0,2,21,1,1,0.0,0,2,1
9165.0,2,16,16,1,0.0,0,1,1
13322.0,2,16,16,1,0.0,0,1,1
11528.0,2,19,13,1,0.0,0,2,1
23699.0,1,6,6,1,0.0,0,1,2
6754.0,2,17,16,0,0.0,0,1,3
3500.0,1,6,6,1,1.0,0,2,0
14793.0,1,6,6,1,0.0,0,2,2
44885.0,2,15,6,1,0.0,0,1,1
14000.0,2,17,1,1,1.0,0,1,0
18494.0,2,21,19,1,0.0,0,2,1
14700.0,2,17,1,1,1.0,0,2,0
69.0,1,11,11,1,1.0,0,1,0
5500.0,2,19,13,1,0.0,0,1,1
12323.0,1,30,1,1,0.0,0,2,2
7100.0,2,14,0,1,1.0,0,1,0
37.0,2,18,2,1,1.0,0,2,0
19100.0,1,18,2,1,1.0,0,1,0
11600.0,2,18,0,1,1.0,0,1,0
8144.0,2,15,0,1,0.0,0,2,1
53.0,2,6,6,1,1.0,0,2,0
8000.0,2,6,6,1,1.0,0,2,0
11919.0,1,10,10,1,0.0,0,1,2
17889.0,1,14,0,1,0.0,0,1,2
6300.0,2,20,20,1,1.0,0,0,0
7900.0,2,23,20,1,1.0,0,2,0
7995.0,2,20,20,1,0.0,0,1,1
7900.0,1,24,13,1,1.0,0,1,0
18200.0,1,16,16,1,0.0,0,1,2
16502.0,1,16,16,1,0.0,0,1,2
16726.0,1,15,1,1,0.0,0,2,2
12868.0,1,18,1,1,0.0,0,1,2
27773.0,1,17,0,1,0.0,0,1,2
16400.0,1,18,4,1,1.0,0,1,0
9000.0,2,0,1,1,1.0,0,1,0
14961.0,2,17,11,1,0.0,0,1,1
15771.0,1,18,10,1,0.0,0,1,2
18729.0,1,0,1,1,0.0,0,1,2
80.0,1,15,1,0,1.0,0,1,3
86.0,1,18,16,1,1.0,0,2,0
20138.0,2,18,1,0,0.0,0,1,3
21335.0,1,6,6,0,0.0,0,1,3
9300.0,1,6,6,1,1.0,0,1,0
12600.0,1,6,6,1,1.0,0,1,0
13500.0,2,6,6,1,1.0,0,1,0
13016.0,2,19,11,1,0.0,0,1,1
24459.0,2,29,2,1,0.0,0,2,1
13500.0,2,19,19,1,1.0,0,1,0
89.0,2,29,23,1,1.0,0,2,0
2808.0,1,18,13,0,0.0,0,1,3
24835.0,2,15,1,1,0.0,0,2,1
12078.0,1,23,8,1,0.0,0,2,2
6257.0,1,0,12,1,0.0,0,1,2
8400.0,1,24,16,1,1.0,0,2,0
11818.0,1,13,13,1,0.0,0,1,2
11300.0,2,11,11,1,1.0,0,0,0
8833.0,1,19,10,1,0.0,0,1,2
30753.0,1,23,4,1,0.0,0,1,2
735.0,2,6,6,1,0.0,0,1,1
17667.0,1,19,1,1,0.0,0,1,2
14665.0,1,6,6,1,0.0,0,1,2
14392.0,2,16,1,1,0.0,0,2,1
14900.0,2,13,13,1,1.0,0,1,0
19488.0,1,11,11,1,0.0,0,1,2
84.0,1,17,2,1,1.0,0,2,0
20100.0,1,18,11,1,1.0,0,2,0
11372.0,1,18,2,1,0.0,0,1,2
21448.0,1,13,13,1,0.0,0,1,2
19691.0,2,20,1,1,0.0,0,2,1
14477.0,2,18,4,1,0.0,0,2,1
17559.0,2,20,20,1,0.0,0,2,1
24302.0,1,16,16,1,0.0,0,2,2
8105.0,2,19,2,1,0.0,0,2,1
0.0,2,14,0,1,1.0,0,2,0
15022.0,2,15,1,1,0.0,0,1,1
27677.0,2,21,20,1,0.0,0,1,1
11779.0,1,6,6,1,0.0,0,2,2
17206.0,2,18,16,1,0.0,0,1,1
18235.0,1,19,19,1,0.0,0,1,2
25376.0,1,6,6,1,0.0,0,1,2
17034.0,2,19,19,1,0.0,0,1,1
33.0,2,25,2,1,1.0,0,2,0
21074.0,2,0,16,1,0.0,0,1,1
17522.0,2,15,1,1,0.0,0,1,1
18547.0,2,21,19,1,0.0,0,1,1
11700.0,1,19,0,1,1.0,0,1,0
14600.0,1,19,4,1,1.0,0,2,0
4600.0,1,26,1,1,1.0,0,2,0
13200.0,1,15,1,1,1.0,0,1,0
21701.0,2,20,19,1,0.0,0,1,1
21988.0,2,13,13,1,0.0,0,1,1
10200.0,2,17,2,1,1.0,0,2,0
5649.0,2,18,10,1,0.0,0,1,1
18934.0,1,19,13,1,0.0,0,2,2
57.0,1,23,2,1,1.0,0,2,0
11800.0,1,16,16,1,1.0,0,1,0
17447.0,2,6,6,1,0.0,0,1,1
126.0,1,6,6,1,1.0,0,2,0
